Route_ID,Route_Name,Action_Taken,New_Route_ID,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,HV_POI_Count,Overlap_Metric,Geo_Source,Map_File
R0001,AIRPORT RANIBAGH LALYAL ↔ JEWEL AKHNOOR ROAD,RETAINED_AS_FEEDER,FDR-351,53.184,Regional_District,3540.6,614.9,City_Core,106,159.0,5,2.5,0.2702,0.0197,0.75,0.1087,True,MP,90,7,0,7,False,,666,6,0.042,OSRM,route_maps/FDR-351.html
R0002,AMBHALLA ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-130,17.405,Peri_Urban,964.6,191.7,City_Core,34,51.0,8,4.0,0.7291,0.1203,0.75,0.3185,True,MP,30,7,0,7,False,,292,11,0.1416,OSRM,route_maps/FDR-130.html
R0004,AMBPHALA ↔ BADORI SMAILPUR,RETAINED_AS_FEEDER,FDR-155,27.89,Peri_Urban,1854.0,327.4,City_Core,55,82.5,9,4.5,0.687,0.0976,0.75,0.2942,True,MP,30,11,0,11,False,,429,16,0.1434,OSRM,route_maps/FDR-155.html
R0005,AMBPHALA ↔ BADORI SMAILPUR,MERGED_INTO_TRUNK,TRK-028,1.021,Urban,111.7,19.2,City_Core,2,3.0,4,2.0,1.0,1.0,1.25,1.25,False,HP,15,0,0,0,False,,40,7,0.4088,OSRM,route_maps/TRK-028.html
R0007,AMBPHALLA ↔ MUTHI CAMP PHASE II,RETAINED_AS_FEEDER,FDR-017,8.644,Urban,506.0,98.7,City_Core,17,25.5,5,2.5,1.0,0.2423,0.75,0.4659,True,MP,30,4,0,4,False,,201,11,0.2017,OSRM,route_maps/FDR-017.html
R0008,AMBPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-148,10.086,Urban,995.3,148.9,City_Core,20,30.0,9,4.5,0.6732,0.1272,0.75,0.3002,True,MP,30,5,0,5,False,,292,8,0.0688,OSRM,route_maps/FDR-148.html
R0009,AMBPHALLA ↔ BIRPUR,RETAINED_AS_FEEDER,FDR-151,16.656,Peri_Urban,1208.7,204.1,City_Core,33,49.5,6,3.0,0.6452,0.1509,0.75,0.2985,True,MP,30,7,0,7,False,,260,16,0.0804,OSRM,route_maps/FDR-151.html
R0010,AMBPHALLA ↔ RAYA SUCHAINI,RETAINED_AS_FEEDER,FDR-133,24.982,Peri_Urban,1488.7,273.1,City_Core,49,73.5,2,1.0,0.7117,0.1373,0.75,0.3184,True,MP,30,10,0,10,False,,414,19,0.1334,OSRM,route_maps/FDR-133.html
R0011,AMBPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-033,7.63,Urban,540.4,94.6,City_Core,15,22.5,5,2.5,0.8886,0.2745,0.75,0.4362,True,MP,30,4,0,4,False,,160,13,0.1543,OSRM,route_maps/FDR-033.html
R0013,AMBPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-112,8.21,Urban,724.9,119.2,City_Core,16,24.0,12,6.0,0.7434,0.1562,0.75,0.3374,True,MP,30,4,0,4,False,,259,8,0.0819,OSRM,route_maps/FDR-112.html
R0014,AMBPHALLA ↔ BADHAI KARWAL,RETAINED_AS_FEEDER,FDR-326,18.673,Peri_Urban,1440.3,229.9,City_Core,37,55.5,2,1.0,0.3213,0.0855,0.75,0.1526,True,MP,30,8,0,8,False,,153,9,0.1208,OSRM,route_maps/FDR-326.html
R0015,AMBPHALLA ↔ PATTI,RETAINED_AS_FEEDER,FDR-295,29.331,Peri_Urban,1483.0,304.6,City_Core,58,87.0,4,2.0,0.3991,0.0982,0.75,0.1865,True,MP,30,11,0,11,False,,293,17,0.0922,OSRM,route_maps/FDR-295.html
R0017,AMPHALA ↔ TRIKUTA NAGAR G  KALISH,UPGRADED_TO_TRUNK,TRK-028,6.583,Urban,454.6,83.9,City_Core,13,19.5,7,3.5,1.0,0.4096,1.25,0.881,True,HP,15,6,6,0,False,,166,13,0.2299,OSRM,route_maps/TRK-028.html
R0018,AMPHALA ↔ GANGYAL SANIK COLONY,MERGED_INTO_TRUNK,TRK-028,1.021,Urban,111.7,19.2,City_Core,2,3.0,4,2.0,1.0,1.0,1.25,1.25,False,HP,15,0,0,0,False,,40,7,0.4088,OSRM,route_maps/TRK-028.html
R0019,AMPHALLA ↔ BADHORI,RETAINED_AS_FEEDER,FDR-239,37.142,Peri_Urban,2189.3,408.0,City_Core,74,111.0,3,1.5,0.531,0.0909,0.75,0.2332,True,MP,30,14,0,14,False,,472,18,0.0902,OSRM,route_maps/FDR-239.html
R0022,AMPHALLA ↔ KHIYARIAN CAMP,RETAINED_AS_FEEDER,FDR-084,9.65,Urban,788.5,123.8,City_Core,19,28.5,3,1.5,0.8466,0.1573,0.75,0.3765,False,MP,30,5,0,5,False,,197,9,0.1085,OSRM,route_maps/FDR-084.html
R0023,AMPHALLA ↔ SARORE,RETAINED_AS_FEEDER,FDR-097,20.409,Peri_Urban,1402.0,241.4,City_Core,40,60.0,6,3.0,0.7962,0.1629,0.75,0.3597,True,MP,30,9,0,9,False,,375,18,0.1554,OSRM,route_maps/FDR-097.html
R0024,AMPHALLA ↔ MANDIA MANKA KHOUR,RETAINED_AS_FEEDER,FDR-305,23.074,Peri_Urban,1826.6,296.8,City_Core,46,69.0,10,5.0,0.3971,0.0806,0.75,0.1791,True,MP,30,10,0,10,False,,218,11,0.1207,OSRM,route_maps/FDR-305.html
R0025,AMPHALLA ↔ KHERIAN,RETAINED_AS_FEEDER,FDR-087,20.677,Peri_Urban,1254.5,231.7,City_Core,41,61.5,4,2.0,0.824,0.1671,0.75,0.3717,True,MP,30,8,0,8,False,,392,20,0.1551,OSRM,route_maps/FDR-087.html
R0027,AMPHALLA ↔ MUTHI CAMP PHASE 2ND,RETAINED_AS_FEEDER,FDR-018,8.644,Urban,506.0,98.7,City_Core,17,25.5,5,2.5,1.0,0.2423,0.75,0.4659,True,MP,30,4,0,4,False,,201,11,0.2017,OSRM,route_maps/FDR-018.html
R0028,AMPHALLA ↔ KHERI REHAL,RETAINED_AS_FEEDER,FDR-276,25.812,Peri_Urban,2001.3,323.9,City_Core,51,76.5,8,4.0,0.4403,0.1116,0.75,0.207,True,MP,30,11,0,11,False,,279,17,0.0973,OSRM,route_maps/FDR-276.html
R0029,AMPHALLA ↔ KATTAL BATAL,RETAINED_AS_FEEDER,FDR-360,14.938,Urban,1197.4,190.1,City_Core,29,43.5,6,3.0,0.2046,0.0403,0.75,0.0918,False,LP,60,4,0,4,False,,205,4,0.0278,OSRM,route_maps/FDR-360.html
R0030,AMPHALLA ↔ KHERI REHAL,RETAINED_AS_FEEDER,FDR-277,25.812,Peri_Urban,2001.3,323.9,City_Core,51,76.5,8,4.0,0.4403,0.1116,0.75,0.207,True,MP,30,11,0,11,False,,279,17,0.0973,OSRM,route_maps/FDR-277.html
R0031,AMPHALLA ↔ GANGYAL,RETAINED_AS_FEEDER,FDR-299,20.506,Peri_Urban,1661.5,272.5,City_Core,41,61.5,14,7.0,0.4405,0.0523,0.75,0.1848,True,MP,30,10,0,10,False,,249,6,0.096,OSRM,route_maps/FDR-299.html
R0033,AMPHALLA ↔ DHAKOO CHAK,RETAINED_AS_FEEDER,FDR-411,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-411.html
R0035,AMPHALLA ↔ TALAB TILLO BOHRI,RETAINED_AS_FEEDER,FDR-016,6.143,Urban,412.2,70.9,City_Core,12,18.0,1,0.5,1.0,0.2472,0.75,0.4677,False,MP,30,3,0,3,False,,151,9,0.1687,OSRM,route_maps/FDR-016.html
R0037,AMPHALLA ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-131,17.405,Peri_Urban,964.6,191.7,City_Core,34,51.0,8,4.0,0.7291,0.1203,0.75,0.3185,True,MP,30,7,0,7,False,,292,11,0.1416,OSRM,route_maps/FDR-131.html
R0038,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-197,30.604,Peri_Urban,2511.5,402.0,City_Core,61,91.5,15,7.5,0.6026,0.1095,0.75,0.267,True,MP,30,14,0,14,False,,435,19,0.1286,OSRM,route_maps/FDR-197.html
R0039,AMPHALLA ↔ GARHI LODARE VILLAGE,RETAINED_AS_FEEDER,FDR-280,14.917,Urban,1029.1,181.1,City_Core,29,43.5,9,4.5,0.4483,0.0983,0.75,0.205,False,LP,60,4,0,4,False,,193,9,0.1993,OSRM,route_maps/FDR-280.html
R0042,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-291,28.125,Peri_Urban,1638.2,314.8,City_Core,56,84.0,9,4.5,0.4176,0.1015,0.75,0.1947,True,MP,30,11,0,11,False,,292,16,0.1336,OSRM,route_maps/FDR-291.html
R0043,AMPHALLA ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-412,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-412.html
R0044,AMPHALLA ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-413,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-413.html
R0048,AMPHALLA ↔ SIMBAL CAMP,RETAINED_AS_FEEDER,FDR-258,21.514,Peri_Urban,1604.5,273.9,City_Core,43,64.5,13,6.5,0.498,0.0937,0.75,0.2219,True,MP,30,10,0,10,False,,250,13,0.1281,OSRM,route_maps/FDR-258.html
R0049,AMPHALLA ↔ SAMILPUR,RETAINED_AS_FEEDER,FDR-083,19.986,Peri_Urban,1215.6,222.2,City_Core,39,58.5,4,2.0,0.8376,0.1664,0.75,0.3765,True,MP,30,8,0,8,False,,384,18,0.1679,OSRM,route_maps/FDR-083.html
R0050,AMPHALLA ↔ BARUIE KARWAL,RETAINED_AS_FEEDER,FDR-328,18.91,Peri_Urban,1503.1,236.7,City_Core,37,55.5,4,2.0,0.3185,0.0858,0.75,0.1516,True,MP,30,8,0,8,False,,154,10,0.1135,OSRM,route_maps/FDR-328.html
R0053,AMPHALLA ↔ TRIKUTA NAGAR,RETAINED_AS_FEEDER,FDR-014,8.276,Urban,664.3,114.7,City_Core,16,24.0,12,6.0,1.0,0.3511,0.75,0.5067,True,MP,30,4,0,4,False,,197,15,0.2069,OSRM,route_maps/FDR-014.html
R0054,AMPHALLA ↔ GANGYAL,RETAINED_AS_FEEDER,FDR-284,19.585,Peri_Urban,1429.3,244.5,City_Core,39,58.5,10,5.0,0.4522,0.0882,0.75,0.2026,True,MP,30,9,0,9,False,,208,10,0.1577,OSRM,route_maps/FDR-284.html
R0057,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-193,30.367,Peri_Urban,2448.7,391.9,City_Core,60,90.0,13,6.5,0.6079,0.1095,0.75,0.269,True,MP,30,14,0,14,False,,436,18,0.1339,OSRM,route_maps/FDR-193.html
R0058,AMPHALLA ↔ GARHI LODARE VILLAGE,RETAINED_AS_FEEDER,FDR-060,7.327,Urban,482.2,84.9,City_Core,14,21.0,3,1.5,0.9047,0.1393,0.75,0.3915,False,MP,30,3,0,3,False,,202,6,0.1768,OSRM,route_maps/FDR-060.html
R0059,AMPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-113,8.21,Urban,724.9,119.2,City_Core,16,24.0,12,6.0,0.7434,0.1562,0.75,0.3374,True,MP,30,4,0,4,False,,259,8,0.0819,OSRM,route_maps/FDR-113.html
R0060,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-195,20.903,Peri_Urban,1227.6,231.9,City_Core,41,61.5,6,3.0,0.5806,0.1365,0.75,0.2689,True,MP,30,8,0,8,False,,290,16,0.1351,OSRM,route_maps/FDR-195.html
R0066,AMPHALLA ↔ SIMBAL CAMP,RETAINED_AS_FEEDER,FDR-257,21.276,Peri_Urban,1541.7,263.8,City_Core,42,63.0,11,5.5,0.5018,0.0935,0.75,0.2232,True,MP,30,9,0,9,False,,249,12,0.1348,OSRM,route_maps/FDR-257.html
R0067,AMPHALLA ↔ BARUIE KARWAL,RETAINED_AS_FEEDER,FDR-327,18.673,Peri_Urban,1440.3,229.9,City_Core,37,55.5,2,1.0,0.3213,0.0855,0.75,0.1526,True,MP,30,8,0,8,False,,153,9,0.1208,OSRM,route_maps/FDR-327.html
R0068,AMPHALLA ↔ SUNJWAN,UPGRADED_TO_TRUNK,CMP-02,12.838,Urban,1278.9,190.6,City_Core,25,37.5,13,6.5,0.6234,0.0999,1.25,0.4521,True,MP,10,20,17,3,True,CMP-02,345,8,0.0549,OSRM,route_maps/CMP-02.html
R0069,AMPHALLA ↔ TRIKUTA NAGAR,RETAINED_AS_FEEDER,FDR-015,8.19,Urban,622.3,107.2,City_Core,16,24.0,8,4.0,1.0,0.3197,0.75,0.4949,True,MP,30,4,0,4,False,,196,13,0.2112,OSRM,route_maps/FDR-015.html
R0070,AMPHALLA ↔ RAILWAY STATION,MERGED_INTO_TRUNK,TRK-028,5.215,Urban,380.5,63.1,City_Core,10,15.0,2,1.0,0.9881,0.3414,1.25,0.8309,True,HP,15,0,0,0,False,,122,10,0.2793,OSRM,route_maps/TRK-028.html
R0071,AMPHALLA ↔ BOHRI,RETAINED_AS_FEEDER,FDR-020,5.651,Urban,444.4,73.3,City_Core,11,16.5,4,2.0,1.0,0.2363,0.75,0.4636,False,MP,30,3,0,3,False,,149,8,0.1739,OSRM,route_maps/FDR-020.html
R0072,AMPHALLA ↔ GARHI LODARE VILLAGE,RETAINED_AS_FEEDER,FDR-414,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-414.html
R0073,AMPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-038,6.775,Urban,468.6,80.6,City_Core,13,19.5,3,1.5,0.92,0.1893,0.75,0.416,True,MP,30,3,0,3,False,,262,8,0.0842,OSRM,route_maps/FDR-038.html
R0074,AMPHALLA ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-126,10.764,Urban,823.1,145.1,City_Core,21,31.5,14,7.0,0.7357,0.1313,0.75,0.3251,True,MP,30,5,0,5,False,,337,9,0.0738,OSRM,route_maps/FDR-126.html
R0075,AMPHALLA ↔ CHOWADI BIRPUR,RETAINED_AS_FEEDER,FDR-208,17.236,Peri_Urban,1393.2,228.7,City_Core,34,51.0,13,6.5,0.5905,0.0987,0.75,0.2584,True,MP,30,8,0,8,False,,441,11,0.0471,OSRM,route_maps/FDR-208.html
R0077,AMPHALLA ↔ CHOWADI BIRPUR,RETAINED_AS_FEEDER,FDR-173,15.801,Peri_Urban,1136.9,190.1,City_Core,31,46.5,4,2.0,0.6454,0.1077,0.75,0.2824,True,MP,30,7,0,7,False,,440,11,0.0466,OSRM,route_maps/FDR-173.html
R0080,AMPHALLA ↔ KALYANPUR,RETAINED_AS_FEEDER,FDR-177,21.225,Peri_Urban,1271.7,238.5,City_Core,42,63.0,6,3.0,0.6364,0.0987,0.75,0.2757,True,MP,30,8,0,8,False,,313,11,0.1185,OSRM,route_maps/FDR-177.html
R0081,AMPHALLA ↔ JHIRI KANACHAK,RETAINED_AS_FEEDER,FDR-127,17.225,Peri_Urban,898.7,182.5,City_Core,34,51.0,4,2.0,0.7353,0.1216,0.75,0.3213,True,MP,30,7,0,7,False,,291,11,0.1413,OSRM,route_maps/FDR-127.html
R0082,AMPHALLA ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-132,17.405,Peri_Urban,964.6,191.7,City_Core,34,51.0,8,4.0,0.7291,0.1203,0.75,0.3185,True,MP,30,7,0,7,False,,292,11,0.1416,OSRM,route_maps/FDR-132.html
R0083,AMPHALLA ↔ REHAL SAIDGARH BARI BRAHMANA SARORE,RETAINED_AS_FEEDER,FDR-052,18.326,Peri_Urban,1313.4,221.7,City_Core,36,54.0,6,3.0,0.8834,0.18,0.75,0.3988,True,MP,30,8,0,8,False,,370,18,0.1813,OSRM,route_maps/FDR-052.html
R0085,AMPHALLA ↔ MUTHI MIGRANT CAMP PHASE II,RETAINED_AS_FEEDER,FDR-415,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-415.html
R0086,AMPHALLA ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-364,47.32,Regional_District,4388.8,655.1,City_Core,94,141.0,21,10.5,0.1786,0.0337,0.75,0.0796,True,MP,90,8,0,8,False,,263,9,0.0697,OSRM,route_maps/FDR-364.html
R0087,AMPHALLA ↔ BADHORI,RETAINED_AS_FEEDER,FDR-240,37.142,Peri_Urban,2189.3,408.0,City_Core,74,111.0,3,1.5,0.531,0.0909,0.75,0.2332,True,MP,30,14,0,14,False,,472,18,0.0902,OSRM,route_maps/FDR-240.html
R0088,AMPHALLA ↔ KANA CHAK,RETAINED_AS_FEEDER,FDR-207,22.88,Peri_Urban,1428.2,260.9,City_Core,45,67.5,7,3.5,0.5989,0.0915,0.75,0.2589,True,MP,30,9,0,9,False,,320,11,0.1108,OSRM,route_maps/FDR-207.html
R0089,AMPHALLA ↔ SUNJWAN,UPGRADED_TO_TRUNK,CMP-02,12.257,Urban,1094.4,166.1,City_Core,24,36.0,6,3.0,0.702,0.1709,1.25,0.5456,True,HP,10,17,15,2,True,CMP-02,207,13,0.1001,OSRM,route_maps/CMP-02.html
R0090,AMPHALLA ↔ KANACHAK,RETAINED_AS_FEEDER,FDR-416,2.681,Urban,318.4,49.7,City_Core,5,7.5,9,4.5,0.9132,0.4687,0.75,0.5182,True,HP,15,4,0,4,False,,66,8,0.2617,OSRM,route_maps/FDR-416.html
R0091,AMPHALLA ↔ KANACHAK LALYAL,RETAINED_AS_FEEDER,FDR-217,24.585,Peri_Urban,1539.8,279.0,City_Core,49,73.5,4,2.0,0.5595,0.0852,0.75,0.2418,True,MP,30,10,0,10,False,,323,11,0.1024,OSRM,route_maps/FDR-217.html
R0092,AMPHALLA ↔ GAJANSOO KARLOOP,RETAINED_AS_FEEDER,FDR-236,16.436,Peri_Urban,1205.5,200.6,City_Core,32,48.0,6,3.0,0.5387,0.0924,0.75,0.2367,False,LP,60,4,0,4,False,,220,9,0.0816,OSRM,route_maps/FDR-236.html
R0094,AMPHALLA ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-162,18.234,Peri_Urban,1468.2,234.2,City_Core,36,54.0,7,3.5,0.6181,0.1508,0.75,0.2883,True,MP,30,8,0,8,False,,266,16,0.1368,OSRM,route_maps/FDR-162.html
R0095,AMPHALLA ↔ KOTLI BISHNAH,RETAINED_AS_FEEDER,FDR-318,35.913,Peri_Urban,2463.5,427.1,City_Core,71,106.5,11,5.5,0.3563,0.0795,0.75,0.1634,True,MP,30,15,0,15,False,,326,16,0.0805,OSRM,route_maps/FDR-318.html
R0097,AMPHALLA ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-181,14.611,Urban,1230.8,191.5,City_Core,29,43.5,5,2.5,0.6271,0.1039,0.75,0.2741,False,MP,30,7,0,7,False,,231,9,0.091,OSRM,route_maps/FDR-181.html
R0100,AMPHALLA ↔ KARWAL,RETAINED_AS_FEEDER,FDR-329,56.619,Regional_District,4437.2,720.3,City_Core,113,169.5,20,10.0,0.3503,0.049,0.75,0.1497,True,MP,90,9,0,9,False,,468,17,0.1017,OSRM,route_maps/FDR-329.html
R0101,AMPHALLA ↔ MARALIA MAMKA KHOUR,RETAINED_AS_FEEDER,FDR-172,9.48,Urban,633.3,110.2,City_Core,18,27.0,4,2.0,0.5821,0.1712,0.75,0.2825,True,MP,30,4,0,4,False,,128,10,0.2116,OSRM,route_maps/FDR-172.html
R0102,AMPHALLA ↔ SAINIK COLONY,RETAINED_AS_FEEDER,FDR-417,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-417.html
R0103,AMPHALLA ↔ BANTALAB BAJWAN,RETAINED_AS_FEEDER,FDR-061,6.689,Urban,435.3,80.3,City_Core,13,19.5,5,2.5,0.8889,0.1526,0.75,0.3906,False,MP,30,3,0,3,False,,181,6,0.1934,OSRM,route_maps/FDR-061.html
R0105,AMPHALLA ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-407,38.126,Peri_Urban,2695.6,452.9,City_Core,76,114.0,4,2.0,0.0337,0.0206,0.75,0.0204,False,LP,60,8,0,8,False,,194,5,0.0272,OSRM,route_maps/FDR-407.html
R0106,AMPHALLA ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-176,11.914,Urban,1301.2,186.7,City_Core,23,34.5,14,7.0,0.6278,0.1077,0.75,0.2758,True,MP,30,7,0,7,False,,324,8,0.0536,OSRM,route_maps/FDR-176.html
R0107,AMPHALLA ↔ NARI KULLIAN,RETAINED_AS_FEEDER,FDR-166,9.243,Urban,570.5,103.4,City_Core,18,27.0,2,1.0,0.5943,0.1728,0.75,0.2877,True,MP,30,4,0,4,False,,127,9,0.2281,OSRM,route_maps/FDR-166.html
R0108,AMPHALLA ↔ KARWAL,RETAINED_AS_FEEDER,FDR-145,26.537,Peri_Urban,1971.9,330.5,City_Core,53,79.5,10,5.0,0.7003,0.1026,0.75,0.3011,True,MP,30,12,0,12,False,,404,16,0.1517,OSRM,route_maps/FDR-145.html
R0109,AMPHALLA ↔ PATTI,RETAINED_AS_FEEDER,FDR-337,32.897,Peri_Urban,1889.8,364.1,City_Core,65,97.5,10,5.0,0.2993,0.0613,0.75,0.1352,True,MP,30,13,0,13,False,,244,13,0.0881,OSRM,route_maps/FDR-337.html
R0110,AMPHALLA ↔ RAJPURA SUA NO 1,RETAINED_AS_FEEDER,FDR-418,3.428,Urban,269.3,45.0,City_Core,6,9.0,5,2.5,0.8071,0.3131,0.75,0.4201,True,MP,30,2,0,2,False,,77,7,0.2059,OSRM,route_maps/FDR-418.html
R0111,AMPHALLA ↔ PRAMBLI,RETAINED_AS_FEEDER,FDR-322,17.947,Peri_Urban,1394.1,222.1,City_Core,35,52.5,4,2.0,0.3338,0.089,0.75,0.1585,True,MP,30,8,0,8,False,,152,9,0.1254,OSRM,route_maps/FDR-322.html
R0112,AMPHALLA ↔ KERAN,RETAINED_AS_FEEDER,FDR-111,15.61,Peri_Urban,1249.8,203.9,City_Core,31,46.5,9,4.5,0.7712,0.1342,0.75,0.3395,True,MP,30,7,0,7,False,,275,11,0.1249,OSRM,route_maps/FDR-111.html
R0113,AMPHALLA ↔ KIRPIND,RETAINED_AS_FEEDER,FDR-268,21.842,Peri_Urban,1610.6,272.1,City_Core,43,64.5,11,5.5,0.4739,0.0923,0.75,0.2123,True,MP,30,10,0,10,False,,243,13,0.1257,OSRM,route_maps/FDR-268.html
R0115,AMPHALLA ↔ BRAHMAN MOHALLA CHOWADI,RETAINED_AS_FEEDER,FDR-419,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-419.html
R0117,AMPHALLA ↔ KHARIAN,RETAINED_AS_FEEDER,FDR-088,13.082,Urban,971.0,165.8,City_Core,26,39.0,8,4.0,0.7773,0.2021,0.75,0.3673,True,MP,30,6,0,6,False,,240,15,0.1745,OSRM,route_maps/FDR-088.html
R0119,AMPHALLA ↔ MAKWAL CAMP MANDAL PHALLIAN,RETAINED_AS_FEEDER,FDR-378,57.178,Regional_District,3780.9,664.5,City_Core,114,171.0,10,5.0,0.1247,0.0403,0.75,0.0619,True,MP,90,8,0,8,False,,215,14,0.0649,OSRM,route_maps/FDR-378.html
R0120,AMPHALLA ↔ JASMA,RETAINED_AS_FEEDER,FDR-420,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-420.html
R0122,AMPHALLA ↔ PHINDER,RETAINED_AS_FEEDER,FDR-234,17.664,Peri_Urban,1230.4,215.6,City_Core,35,52.5,9,4.5,0.5256,0.1067,0.75,0.2371,True,MP,30,8,0,8,False,,215,12,0.153,OSRM,route_maps/FDR-234.html
R0123,AMPHALLA ↔ DASOOR,RETAINED_AS_FEEDER,FDR-085,13.861,Urban,760.8,146.0,City_Core,27,40.5,1,0.5,0.8013,0.1964,0.75,0.3741,True,MP,30,5,0,5,False,,262,15,0.186,OSRM,route_maps/FDR-085.html
R0125,AMPHALLA ↔ BADHORI SMAILPUR,RETAINED_AS_FEEDER,FDR-421,1.328,Urban,131.8,19.6,City_Core,2,3.0,3,1.5,1.0,0.7885,0.75,0.6707,False,HP,15,2,0,2,False,,43,7,0.3686,OSRM,route_maps/FDR-421.html
R0127,AMPHALLA ↔ BHATHINDI,RETAINED_AS_FEEDER,FDR-154,10.29,Urban,1017.0,151.6,City_Core,20,30.0,10,5.0,0.6629,0.1247,0.75,0.2954,True,MP,30,6,0,6,False,,294,8,0.0641,OSRM,route_maps/FDR-154.html
R0128,AMPHALLA ↔ MARALIAN,RETAINED_AS_FEEDER,FDR-273,27.393,Peri_Urban,2188.4,354.1,City_Core,54,81.0,14,7.0,0.4524,0.1051,0.75,0.2091,True,MP,30,12,0,12,False,,303,17,0.1033,OSRM,route_maps/FDR-273.html
R0129,AMPHALLA ↔ LALYAL,RETAINED_AS_FEEDER,FDR-317,16.665,Peri_Urban,1581.9,232.6,City_Core,33,49.5,7,3.5,0.3432,0.0974,0.75,0.1652,True,MP,30,8,0,8,False,,144,10,0.1267,OSRM,route_maps/FDR-317.html
R0130,AMPHALLA ↔ CHOHALLA TANDA KOTLI,RETAINED_AS_FEEDER,FDR-167,9.243,Urban,570.5,103.4,City_Core,18,27.0,2,1.0,0.5943,0.1728,0.75,0.2877,True,MP,30,4,0,4,False,,127,9,0.2281,OSRM,route_maps/FDR-167.html
R0131,AMPHALLA ↔ GOLE GUJRAL KHARIAN,RETAINED_AS_FEEDER,FDR-019,6.294,Urban,524.9,85.8,City_Core,12,18.0,7,3.5,1.0,0.2371,0.75,0.4639,False,MP,30,3,0,3,False,,158,9,0.149,OSRM,route_maps/FDR-019.html
R0132,AMPHALLA ↔ MARALIAN MAMKA KHOUR,RETAINED_AS_FEEDER,FDR-306,23.074,Peri_Urban,1826.6,296.8,City_Core,46,69.0,10,5.0,0.3971,0.0806,0.75,0.1791,True,MP,30,10,0,10,False,,218,11,0.1207,OSRM,route_maps/FDR-306.html
R0133,BABA TALAB ↔ MARH,RETAINED_AS_FEEDER,FDR-345,11.761,Urban,957.5,152.7,City_Core,23,34.5,6,3.0,0.3079,0.0,0.75,0.1155,False,LP,60,3,0,3,False,,382,0,0.028,OSRM,route_maps/FDR-345.html
R0134,BABA TALAB ↔ MARH GAJANSOO,RETAINED_AS_FEEDER,FDR-001,7.029,Urban,576.6,94.0,City_Core,14,21.0,5,2.5,0.9851,0.0968,0.75,0.4057,False,MP,30,4,0,4,False,,403,3,0.0436,OSRM,route_maps/FDR-001.html
