Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0347,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,Private Minibus,15.353,Peri_Urban,1270.2,76.8,City_Core,30,15.0,25,12.5,0.6303,0.262,1.25,0.4462,False,MP,35,0,0,0,0,False,,0,102477,409,57,0.1298,OSRM,False,Year_Round,False,False,False,False,54.9,842.2,0.0,60.0,0.0,Red_NoCapacity,61.4,True,602.0,54744.0,0.011,True,800111.0,0.084,route_maps_kashmir/FDR-105.html
R0348,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0349,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0350,Lalbazar to LD,SRSR10103460,MERGED_INTO_TRUNK,FDR-063,Private Minibus,9.308,Urban,1072.3,74.5,City_Core,18,9.0,7,3.5,1.0,0.5555,1.25,0.7777,True,HP,20,0,0,0,0,False,,0,90006,260,62,0.1132,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,893.6,0.0,209.0,0.0,Red_NoCapacity,52.8,True,2087.0,58082.0,0.036,False,848890.0,0.174,route_maps_kashmir/FDR-063.html
R0351,Jehangir Chowk to Panzinara,SRSR10102507,MERGED_INTO_TRUNK,FDR-396,Private Minibus,16.494,Peri_Urban,978.7,82.5,City_Core,32,16.0,12,6.0,0.4477,0.148,1.25,0.2978,False,MP,35,0,0,0,0,False,,0,85701,387,30,0.1599,OSRM,False,Year_Round,False,False,False,False,54.9,904.8,0.0,43.0,0.0,Red_NoCapacity,64.2,True,432.0,58813.0,0.007,True,859573.0,0.074,route_maps_kashmir/FDR-396.html
R0352,Lalbazar to LD,SRSR10103460,MERGED_INTO_TRUNK,FDR-063,Private Minibus,9.308,Urban,1072.3,74.5,City_Core,18,9.0,7,3.5,1.0,0.5555,1.25,0.7777,True,HP,20,0,0,0,0,False,,0,90006,260,62,0.1132,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,893.6,0.0,209.0,0.0,Red_NoCapacity,52.8,True,2087.0,58082.0,0.036,False,848890.0,0.174,route_maps_kashmir/FDR-063.html
R0353,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0354,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0355,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0356,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0357,Parimpora to Pathachowk,BGSP02092119,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0358,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0359,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,Private Minibus,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0360,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0361,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,LPV / Tempo,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0362,Soura to Railway Station,SRAN10015813,MERGED_INTO_TRUNK,FDR-257,Private Minibus,18.799,Peri_Urban,1610.0,94.0,City_Core,37,18.5,8,4.0,0.5755,0.3947,1.25,0.4851,False,MP,35,0,0,0,0,False,,0,117138,367,91,0.1419,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1031.3,0.0,70.0,0.0,Red_NoCapacity,70.0,True,702.0,67032.0,0.01,True,979696.0,0.107,route_maps_kashmir/FDR-257.html
R0363,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,Private Minibus,9.17,Urban,764.2,73.4,City_Core,18,9.0,9,4.5,0.7578,0.5299,1.25,0.6438,True,HP,20,0,0,0,0,False,,0,70680,408,66,0.0538,OSRM,False,Year_Round,False,False,False,False,96.0,880.3,0.0,220.0,0.0,Red_NoCapacity,52.2,True,2197.0,57221.0,0.038,False,836304.0,0.087,route_maps_kashmir/FDR-105.html
R0364,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,Private Minibus,9.17,Urban,764.2,73.4,City_Core,18,9.0,9,4.5,0.7578,0.5299,1.25,0.6438,True,HP,20,0,0,0,0,False,,0,70680,408,66,0.0538,OSRM,False,Year_Round,False,False,False,False,96.0,880.3,0.0,220.0,0.0,Red_NoCapacity,52.2,True,2197.0,57221.0,0.038,False,836304.0,0.087,route_maps_kashmir/FDR-105.html
R0365,Saidakadal to Parimpora,SRBG10026121,MERGED_INTO_TRUNK,FDR-132,Private Minibus,14.556,Urban,1441.1,116.4,City_Core,29,14.5,11,5.5,0.7948,0.4331,1.25,0.614,False,HP,20,0,0,0,0,False,,0,116554,540,63,0.2146,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1397.4,0.0,69.0,0.0,Red_NoCapacity,73.7,True,686.0,90829.0,0.008,True,1327507.0,0.072,route_maps_kashmir/FDR-132.html
R0366,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,Private Minibus,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0367,Narbal to Jehangir Chowk,BGSR02101725,MERGED_INTO_TRUNK,FDR-449,Private Minibus,21.634,Peri_Urban,1698.7,108.2,City_Core,43,21.5,22,11.0,0.3447,0.0941,1.25,0.2194,False,LP,35,0,0,0,0,False,,0,94352,376,31,0.1076,OSRM,False,Year_Round,False,False,False,False,54.9,1186.8,0.0,73.0,0.0,Red_NoCapacity,77.1,True,727.0,77141.0,0.009,True,1127440.0,0.084,route_maps_kashmir/FDR-449.html
R0368,Lalbazar to Lalchowk,SRSR10103462,MERGED_INTO_TRUNK,FDR-076,Private Minibus,8.433,Urban,617.5,67.5,City_Core,16,8.0,11,5.5,1.0,0.5182,1.25,0.7591,True,HP,20,0,0,0,0,False,,0,83040,470,56,0.128,OSRM,False,Year_Round,False,False,False,False,96.0,809.6,0.0,94.0,0.0,Red_NoCapacity,49.2,True,942.0,52622.0,0.018,False,769090.0,0.089,route_maps_kashmir/FDR-076.html
R0369,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0370,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,LPV / Tempo,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0371,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0372,Soura to Jehangir Chowk,SRSR10105825,MERGED_INTO_TRUNK,FDR-105,Private Minibus,9.17,Urban,764.2,73.4,City_Core,18,9.0,9,4.5,0.7578,0.5299,1.25,0.6438,True,HP,20,0,0,0,0,False,,0,70680,408,66,0.0538,OSRM,False,Year_Round,False,False,False,False,96.0,880.3,0.0,220.0,0.0,Red_NoCapacity,52.2,True,2197.0,57221.0,0.038,False,836304.0,0.087,route_maps_kashmir/FDR-105.html
R0373,Qamarwari to Parimpora,SRBG10020621,RETAINED_AS_FEEDER,FDR-401,,14.577,Urban,1073.9,116.6,City_Core,29,14.5,19,9.5,0.4125,0.164,0.75,0.2882,True,MP,35,5,0,5,0,False,,5922,71580,415,31,0.1988,OSRM,False,Year_Round,False,False,False,False,54.9,799.7,1441.0,34.0,0.023,Amber_Under,81.3,True,338.0,51977.0,0.007,False,759670.0,0.087,route_maps_kashmir/FDR-401.html
R0374,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,Private Minibus,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0375,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0376,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,Private Minibus,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0377,LD to Parimpora,SRBG10026021,MERGED_INTO_TRUNK,FDR-195,Private Minibus,10.44,Urban,669.5,83.5,City_Core,20,10.0,8,4.0,0.7409,0.2619,1.25,0.5014,True,MP,35,0,0,0,0,False,,0,79042,486,32,0.2498,OSRM,False,Year_Round,False,False,False,False,54.9,572.7,0.0,25.0,0.0,Red_NoCapacity,64.8,True,254.0,37226.0,0.007,False,544073.0,0.082,route_maps_kashmir/FDR-195.html
R0378,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7865,0.4422,1.25,0.6143,True,HP,20,0,0,0,0,False,,0,85889,243,69,0.1055,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,229.0,0.0,Red_NoCapacity,58.8,True,2286.0,67498.0,0.034,False,986510.0,0.178,route_maps_kashmir/FDR-054.html
R0379,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0380,Soura to Hazratbal,SRSR10105818,MERGED_INTO_TRUNK,TRK-031,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6895,0.4061,1.25,0.5478,False,MP,35,0,0,0,0,False,,0,59647,163,41,0.0349,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,409.0,0.0,Red_NoCapacity,56.4,True,4088.0,29727.0,0.138,True,434477.0,0.123,route_maps_kashmir/TRK-031.html
R0381,Soura to Hazratbal,SRSR10105818,MERGED_INTO_TRUNK,TRK-031,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6895,0.4061,1.25,0.5478,False,MP,35,0,0,0,0,False,,0,59647,163,41,0.0349,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,409.0,0.0,Red_NoCapacity,56.4,True,4088.0,29727.0,0.138,True,434477.0,0.123,route_maps_kashmir/TRK-031.html
R0382,Soura to Railway Station,SRAN10015813,MERGED_INTO_TRUNK,FDR-257,Private Minibus,18.799,Peri_Urban,1610.0,94.0,City_Core,37,18.5,8,4.0,0.5755,0.3947,1.25,0.4851,False,MP,35,0,0,0,0,False,,0,117138,367,91,0.1419,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1031.3,0.0,70.0,0.0,Red_NoCapacity,70.0,True,702.0,67032.0,0.01,True,979696.0,0.107,route_maps_kashmir/FDR-257.html
R0383,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,Private Minibus,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0384,Qamarwari to Parimpora,SRBG10020621,MERGED_INTO_TRUNK,FDR-401,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.3936,0.254,1.25,0.3238,False,MP,35,0,0,0,0,False,,0,95364,500,51,0.2279,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,26.0,0.0,Red_NoCapacity,73.1,True,261.0,71471.0,0.004,True,1044579.0,0.064,route_maps_kashmir/FDR-401.html
R0385,Qamarwari to Parimpora,SRBG10020621,MERGED_INTO_TRUNK,FDR-401,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.3936,0.254,1.25,0.3238,False,MP,35,0,0,0,0,False,,0,95364,500,51,0.2279,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,26.0,0.0,Red_NoCapacity,73.1,True,261.0,71471.0,0.004,True,1044579.0,0.064,route_maps_kashmir/FDR-401.html
R0386,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9637,0.6122,1.25,0.7879,True,HP,20,0,0,0,0,False,,0,103616,542,85,0.1553,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,84.0,0.0,Red_NoCapacity,59.7,True,840.0,68964.0,0.012,False,1007942.0,0.096,route_maps_kashmir/FDR-054.html
R0387,Hazratbal to LD,SRSR10101860,MERGED_INTO_TRUNK,FDR-142,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6434,0.332,1.25,0.4877,True,MP,35,0,0,0,0,False,,0,55948,208,34,0.0871,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,120.0,0.0,Red_NoCapacity,56.0,True,1204.0,29421.0,0.041,False,429995.0,0.135,route_maps_kashmir/FDR-142.html
R0388,Qamarwari to Parimpora,SRBG10020621,MERGED_INTO_TRUNK,FDR-401,LPV / Tempo,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.3936,0.254,1.25,0.3238,False,MP,35,0,0,0,0,False,,0,95364,500,51,0.2279,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,26.0,0.0,Red_NoCapacity,73.1,True,261.0,71471.0,0.004,True,1044579.0,0.064,route_maps_kashmir/FDR-401.html
R0389,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0390,Qamarwari to Parimpora,SRBG10020621,MERGED_INTO_TRUNK,FDR-401,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.3936,0.254,1.25,0.3238,False,MP,35,0,0,0,0,False,,0,95364,500,51,0.2279,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,26.0,0.0,Red_NoCapacity,73.1,True,261.0,71471.0,0.004,True,1044579.0,0.064,route_maps_kashmir/FDR-401.html
R0391,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7865,0.4422,1.25,0.6143,True,HP,20,0,0,0,0,False,,0,85889,243,69,0.1055,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,229.0,0.0,Red_NoCapacity,58.8,True,2286.0,67498.0,0.034,False,986510.0,0.178,route_maps_kashmir/FDR-054.html
R0392,Soura to Hazratbal,SRSR10105818,MERGED_INTO_TRUNK,TRK-031,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6895,0.4061,1.25,0.5478,False,MP,35,0,0,0,0,False,,0,59647,163,41,0.0349,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,409.0,0.0,Red_NoCapacity,56.4,True,4088.0,29727.0,0.138,True,434477.0,0.123,route_maps_kashmir/TRK-031.html
R0393,Ma Road to Safakadal,SRSR10106444,RETAINED_AS_FEEDER,FDR-193,,13.244,Urban,1219.1,106.0,City_Core,26,13.0,6,3.0,0.5802,0.4656,0.75,0.5229,True,MP,35,5,0,0,5,False,,6392,83028,446,71,0.1761,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,726.5,906.0,41.0,0.046,Amber_Under,76.0,True,412.0,47224.0,0.009,False,690202.0,0.094,route_maps_kashmir/FDR-193.html
R0394,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9637,0.6122,1.25,0.7879,True,HP,20,0,0,0,0,False,,0,103616,542,85,0.1553,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,84.0,0.0,Red_NoCapacity,59.7,True,840.0,68964.0,0.012,False,1007942.0,0.096,route_maps_kashmir/FDR-054.html
R0395,Parimpora to Panthachowk,BGSR02102140,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5783,0.3124,1.25,0.4454,False,MP,35,0,0,0,0,False,,0,133241,525,73,0.2278,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,35.0,0.0,Red_NoCapacity,76.2,True,348.0,75975.0,0.005,True,1110399.0,0.085,route_maps_kashmir/FDR-287.html
R0396,Rangpora to LD,BGSR02102260,RETAINED_AS_FEEDER,FDR-153,,21.916,Peri_Urban,1926.0,109.6,City_Core,43,21.5,21,10.5,0.7128,0.4216,0.75,0.5672,True,MP,35,5,0,5,0,False,,10013,160931,552,114,0.1108,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1202.2,1533.0,82.0,0.054,Amber_Under,77.8,True,821.0,78146.0,0.011,False,1142137.0,0.147,route_maps_kashmir/FDR-153.html
R0397,Soura to LD,SRSR10105860,MERGED_INTO_TRUNK,FDR-054,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7865,0.4422,1.25,0.6143,True,HP,20,0,0,0,0,False,,0,85889,243,69,0.1055,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,229.0,0.0,Red_NoCapacity,58.8,True,2286.0,67498.0,0.034,False,986510.0,0.178,route_maps_kashmir/FDR-054.html
R0398,Baghat Shora to Lalchowk,BRSR04100162,MERGED_INTO_TRUNK,FDR-261,LPV / Tempo,13.003,Urban,1312.7,104.0,City_Core,26,13.0,12,6.0,0.5753,0.3788,1.25,0.477,False,MP,35,0,0,0,0,False,,0,80997,494,55,0.1314,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,713.3,0.0,49.0,0.0,Red_NoCapacity,75.0,True,487.0,46365.0,0.01,True,677642.0,0.055,route_maps_kashmir/FDR-261.html
R0399,LD to Pampore,SRPW10086005,MERGED_INTO_TRUNK,FDR-339,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5323,0.2636,1.25,0.398,True,MP,35,0,0,0,0,False,,0,93243,317,50,0.155,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,59.0,0.0,Red_NoCapacity,62.6,True,592.0,56531.0,0.01,False,826220.0,0.148,route_maps_kashmir/FDR-339.html
R0400,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,LPV / Tempo,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
R0401,Parimpora to Budgam,BGBG02022104,MERGED_INTO_TRUNK,FDR-483,LPV / Tempo,31.385,Peri_Urban,2180.6,156.9,City_Core,62,31.0,11,5.5,0.2617,0.0874,1.25,0.1745,False,LP,35,0,0,0,0,False,,0,115774,393,38,0.139,OSRM,False,Year_Round,False,False,False,False,54.9,1721.7,0.0,66.0,0.0,Red_NoCapacity,101.4,True,661.0,111910.0,0.006,True,1635607.0,0.099,route_maps_kashmir/FDR-483.html
