Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,Congestion_Zone,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Overlap_Metric,Population_Served,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,N_Stops_Estimated,Stop_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Reasoning_String
R0111,PARIMPORA ↔ CHADORA,MERGED_INTO_TRUNK,FDR-287,Private Minibus,21.024,Peri_Urban,City_Core,0.0843,0.0076,1.25,0.046,False,LP,35,0,0,0,False,,0.0236,2721,3,3,1.5,42,21.0,1218.6,105.1,OSRM,Route R0111 (PARIMPORA ↔ CHADORA) merged into Trunk FDR-287. Spatial overlap with trunk corridor. CDI=0.0460. Fleet=0 (counted under Trunk). 
R0112,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0112 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0113,PANTHACHOWK ↔ LD,RETAINED_AS_FEEDER,FDR-127,,14.967,Urban,Peri_Urban,0.6145,0.3698,0.75,0.4922,False,MP,35,5,0,5,False,,0.2422,2891,60,6,3.0,29,14.5,1361.4,108.4,OSRM+JhelumBridge,"Route R0113 (PANTHACHOWK ↔ LD) → Feeder FDR-127. Route_Type=Urban | Zone=Peri_Urban | CDI=0.4922 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 5.49% of CMP 2024 pop. residents over 15.0 km. "
R0114,PANTHACHOWK ↔ LD,MERGED_INTO_TRUNK,FDR-127,Private Minibus,14.967,Urban,Peri_Urban,0.6145,0.3698,1.25,0.4922,False,MP,35,0,0,0,False,,0.2422,2891,60,6,3.0,29,14.5,1361.4,108.4,OSRM+JhelumBridge,Route R0114 (PANTHACHOWK ↔ LD) merged into Trunk FDR-127. Spatial overlap with trunk corridor. CDI=0.4922. Fleet=0 (counted under Trunk). 
R0115,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0115 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0116,PARIMPORA ↔ JAWAHAIRNAGAR,RETAINED_AS_FEEDER,FDR-273,,16.209,Peri_Urban,City_Core,0.4278,0.099,0.75,0.2634,False,MP,35,4,0,4,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,"Route R0116 (PARIMPORA ↔ JAWAHAIRNAGAR) → Feeder FDR-273. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2634 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 4.53% of CMP 2024 pop. residents over 16.2 km. "
R0117,QAMARWARI ↔ DALGATE,MERGED_INTO_TRUNK,TRK-039,LPV / Tempo,8.844,Urban,City_Core,0.9548,0.3647,1.25,0.6598,False,HP,20,0,0,0,False,,0.096,3000,42,13,6.5,17,8.5,1139.6,70.8,OSRM+JhelumBridge,Route R0117 (QAMARWARI ↔ DALGATE) merged into Trunk TRK-039. Spatial overlap with trunk corridor. CDI=0.6598. Fleet=0 (counted under Trunk). 
R0118,PARIMPORA ↔ JAWAHAIRNAGAR,MERGED_INTO_TRUNK,FDR-273,Private Minibus,16.209,Peri_Urban,City_Core,0.4278,0.099,1.25,0.2634,False,MP,35,0,0,0,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,Route R0118 (PARIMPORA ↔ JAWAHAIRNAGAR) merged into Trunk FDR-273. Spatial overlap with trunk corridor. CDI=0.2634. Fleet=0 (counted under Trunk). 
R0119,QAMARWARI ↔ BAGHI MEHTAB,RETAINED_AS_FEEDER,FDR-138,,13.166,Urban,City_Core,0.6986,0.1491,0.75,0.4238,False,MP,35,5,0,5,False,,0.0962,6565,30,17,8.5,26,13.0,1293.8,105.3,OSRM+JhelumBridge,"Route R0119 (QAMARWARI ↔ BAGHI MEHTAB) → Feeder FDR-138. Route_Type=Urban | Zone=City_Core | CDI=0.4238 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 5.35% of CMP 2024 pop. residents over 13.2 km. "
R0120,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0120 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0121,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0121 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0122,LALBAZAR ↔ LD,MERGED_INTO_TRUNK,FDR-062,Private Minibus,11.37,Urban,City_Core,0.9872,0.596,1.25,0.7916,False,HP,20,0,0,0,False,,0.2162,3255,81,8,4.0,22,11.0,1186.9,91.0,OSRM+JhelumBridge,Route R0122 (LALBAZAR ↔ LD) merged into Trunk FDR-062. Spatial overlap with trunk corridor. CDI=0.7916. Fleet=0 (counted under Trunk). 
R0123,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0123 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0124,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0124 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0125,PARIMPORA ↔ JAWAHIRNAGAR,MERGED_INTO_TRUNK,FDR-273,Private Minibus,16.209,Peri_Urban,City_Core,0.4278,0.099,1.25,0.2634,False,MP,35,0,0,0,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,Route R0125 (PARIMPORA ↔ JAWAHIRNAGAR) merged into Trunk FDR-273. Spatial overlap with trunk corridor. CDI=0.2634. Fleet=0 (counted under Trunk). 
R0126,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0126 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0127,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0127 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0128,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0128 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0129,PARIMPORA ↔ JAWAHIRNAGAR,MERGED_INTO_TRUNK,FDR-273,Private Minibus,16.209,Peri_Urban,City_Core,0.4278,0.099,1.25,0.2634,False,MP,35,0,0,0,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,Route R0129 (PARIMPORA ↔ JAWAHIRNAGAR) merged into Trunk FDR-273. Spatial overlap with trunk corridor. CDI=0.2634. Fleet=0 (counted under Trunk). 
R0130,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0130 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0131,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0131 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0132,PARIMPORA ↔ JAWAHIRNAGAR,RETAINED_AS_FEEDER,FDR-277,,16.209,Peri_Urban,City_Core,0.4278,0.099,0.75,0.2634,False,MP,35,4,0,0,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,"Route R0132 (PARIMPORA ↔ JAWAHIRNAGAR) → Feeder FDR-277. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2634 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 4.53% of CMP 2024 pop. residents over 16.2 km. "
R0133,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0133 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0134,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0134 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0135,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0135 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0136,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0136 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0137,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0137 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0138,QAMARWARI ↔ DALGATE,MERGED_INTO_TRUNK,TRK-039,Private Minibus,8.844,Urban,City_Core,0.9548,0.3647,1.25,0.6598,False,HP,20,0,0,0,False,,0.096,3000,42,13,6.5,17,8.5,1139.6,70.8,OSRM+JhelumBridge,Route R0138 (QAMARWARI ↔ DALGATE) merged into Trunk TRK-039. Spatial overlap with trunk corridor. CDI=0.6598. Fleet=0 (counted under Trunk). 
R0139,LALBAZAR ↔ LALCHOWK,MERGED_INTO_TRUNK,FDR-114,Private Minibus,12.808,Urban,City_Core,0.8034,0.4638,1.25,0.6336,False,HP,20,0,0,0,False,,0.227,3083,78,11,5.5,25,12.5,806.6,102.5,OSRM,Route R0139 (LALBAZAR ↔ LALCHOWK) merged into Trunk FDR-114. Spatial overlap with trunk corridor. CDI=0.6336. Fleet=0 (counted under Trunk). 
R0140,SOURA ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-139,Private Minibus,16.385,Peri_Urban,City_Core,0.4557,0.1659,1.25,0.3108,False,MP,35,0,0,0,False,,0.1438,3274,47,10,5.0,32,16.0,1239.2,81.9,OSRM,Route R0140 (SOURA ↔ PARIMPORA) merged into Trunk FDR-139. Spatial overlap with trunk corridor. CDI=0.3108. Fleet=0 (counted under Trunk). 
R0141,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,25.299,Peri_Urban,City_Core,0.4983,0.2003,1.25,0.3493,False,MP,35,0,0,0,False,,0.2239,3232,68,4,2.0,50,25.0,2176.0,126.5,OSRM+JhelumBridge,Route R0141 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3493. Fleet=0 (counted under Trunk). 
R0142,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0142 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0143,CHANAPORA ↔ SOURA,RETAINED_AS_FEEDER,FDR-081,,14.108,Urban,City_Core,1.0,0.5034,0.75,0.7517,False,HP,20,7,0,7,False,,0.1731,4164,101,6,3.0,28,14.0,849.7,105.9,OSRM,"Route R0143 (CHANAPORA ↔ SOURA) → Feeder FDR-081. Route_Type=Urban | Zone=City_Core | CDI=0.7517 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=7 — 100%% MPV). Distinct catchment: 8.02% of CMP 2024 pop. residents over 14.1 km. "
R0144,PARIMPORA ↔ HUMHAMA,RETAINED_AS_FEEDER,FDR-265,,17.031,Peri_Urban,City_Core,0.4321,0.115,0.75,0.2736,False,MP,35,4,0,4,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,"Route R0144 (PARIMPORA ↔ HUMHAMA) → Feeder FDR-265. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2736 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 4.79% of CMP 2024 pop. residents over 17.0 km. "
R0145,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0145 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0146,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,25.299,Peri_Urban,City_Core,0.4983,0.2003,1.25,0.3493,False,MP,35,0,0,0,False,,0.2239,3232,68,4,2.0,50,25.0,2176.0,126.5,OSRM+JhelumBridge,Route R0146 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3493. Fleet=0 (counted under Trunk). 
R0147,SOURA ↔ GANDERBAL,RETAINED_AS_FEEDER,FDR-297,,9.86,Urban,City_Core,0.2787,0.1404,0.75,0.2096,False,LP,35,4,0,4,False,,0.028,4175,20,6,3.0,19,9.5,959.3,78.9,OSRM,"Route R0147 (SOURA ↔ GANDERBAL) → Feeder FDR-297. Route_Type=Urban | Zone=City_Core | CDI=0.2096 | Band=LP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 2.06% of CMP 2024 pop. residents over 9.9 km. "
R0148,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0148 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0149,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0149 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0150,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0150 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0151,LD ↔ PAMPORE,RETAINED_AS_FEEDER,FDR-146,,16.983,Peri_Urban,Peri_Urban,0.5271,0.2615,0.75,0.3943,False,MP,35,4,0,4,False,,0.1766,3382,50,4,2.0,33,16.5,1451.5,84.9,OSRM+JhelumBridge,"Route R0151 (LD ↔ PAMPORE) → Feeder FDR-146. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.3943 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=4 — 100%% MPV). Distinct catchment: 5.53% of CMP 2024 pop. residents over 17.0 km. "
R0152,BATMALOO ↔ DALGATE,RETAINED_AS_FEEDER,FDR-338,,4.792,Urban,City_Core,0.9838,0.7031,0.75,0.8434,False,HP,20,3,0,3,False,,0.268,1528,33,2,1.0,9,4.5,756.6,38.3,OSRM+JhelumBridge,"Route R0152 (BATMALOO ↔ DALGATE) → Feeder FDR-338. Route_Type=Urban | Zone=City_Core | CDI=0.8434 | Band=HP | Headway=20 min | Fleet=3 (HPV=0 enforced, MPV=3 — 100%% MPV). Distinct catchment: 2.59% of CMP 2024 pop. residents over 4.8 km. "
R0153,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,25.299,Peri_Urban,City_Core,0.4983,0.2003,1.25,0.3493,False,MP,35,0,0,0,False,,0.2239,3232,68,4,2.0,50,25.0,2176.0,126.5,OSRM+JhelumBridge,Route R0153 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3493. Fleet=0 (counted under Trunk). 
R0154,LALBAZAR ↔ LALCHOWK,RETAINED_AS_FEEDER,FDR-116,,12.808,Urban,City_Core,0.8034,0.4638,0.75,0.6336,False,HP,20,7,0,0,False,,0.227,3083,78,11,5.5,25,12.5,806.6,102.5,OSRM,"Route R0154 (LALBAZAR ↔ LALCHOWK) → Feeder FDR-116. Route_Type=Urban | Zone=City_Core | CDI=0.6336 | Band=HP | Headway=20 min | Fleet=7 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 5.84% of CMP 2024 pop. residents over 12.8 km. "
R0155,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-198,LPV / Tempo,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0155 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-198. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0156,HAZRATBAL ↔ LD,RETAINED_AS_FEEDER,FDR-017,,11.457,Urban,City_Core,0.7727,0.4337,0.75,0.6032,False,HP,20,6,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,"Route R0156 (HAZRATBAL ↔ LD) → Feeder FDR-017. Route_Type=Urban | Zone=City_Core | CDI=0.6032 | Band=HP | Headway=20 min | Fleet=6 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 5.06% of CMP 2024 pop. residents over 11.5 km. "
R0157,"Hazratbal, Lalbazar",RETAINED_AS_FEEDER,FDR-235,,14.248,Urban,City_Core,0.5062,0.1511,0.75,0.3286,False,MP,35,5,0,0,False,,0.1606,4202,37,3,1.5,28,14.0,1508.6,114.0,OSRM+JhelumBridge,"Route R0157 (Hazratbal, Lalbazar) → Feeder FDR-235. Route_Type=Urban | Zone=City_Core | CDI=0.3286 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 4.50% of CMP 2024 pop. residents over 14.2 km. "
R0158,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0158 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0159,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-017,LPV / Tempo,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0159 (HAZRATBAL ↔ LD) merged into Trunk FDR-017. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0160,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0160 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0161,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0161 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0162,LD ↔ PAMPORE,MERGED_INTO_TRUNK,FDR-146,Private Minibus,16.983,Peri_Urban,Peri_Urban,0.5271,0.2615,1.25,0.3943,False,MP,35,0,0,0,False,,0.1766,3382,50,4,2.0,33,16.5,1451.5,84.9,OSRM+JhelumBridge,Route R0162 (LD ↔ PAMPORE) merged into Trunk FDR-146. Spatial overlap with trunk corridor. CDI=0.3943. Fleet=0 (counted under Trunk). 
R0163,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0163 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0164,PARIMPORA ↔ JAWAHIRNAGAR,MERGED_INTO_TRUNK,FDR-273,Private Minibus,16.209,Peri_Urban,City_Core,0.4278,0.099,1.25,0.2634,False,MP,35,0,0,0,False,,0.1581,2253,18,6,3.0,32,16.0,1672.8,81.0,OSRM+JhelumBridge,Route R0164 (PARIMPORA ↔ JAWAHIRNAGAR) merged into Trunk FDR-273. Spatial overlap with trunk corridor. CDI=0.2634. Fleet=0 (counted under Trunk). 
R0165,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0165 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0166,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0166 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0167,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0167 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0168,SOURA ↔ HAZRATBAL,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,City_Core,0.751,0.3687,1.25,0.5598,False,HP,20,0,0,0,False,,0.0453,4210,41,6,3.0,16,8.0,1248.4,66.7,OSRM+JhelumBridge,Route R0168 (SOURA ↔ HAZRATBAL) merged into Trunk TRK-040. Spatial overlap with trunk corridor. CDI=0.5598. Fleet=0 (counted under Trunk). 
