Route_Code,Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
BGBG02022104-15,R0269,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
SRSR10103462-06,R0270,Lalbazar to Lalchowk,MERGED_INTO_TRUNK,FDR-090,Private Minibus,8.433,Urban,617.5,67.5,City_Core,16,8.0,11,5.5,1.0,0.4545,1.25,0.7272,True,HP,20,0,0,0,0,False,,0,83040,269,56,0.1324,OSRM,False,Year_Round,False,False,False,False,96.0,809.6,0.0,151.0,0.0,Red_NoCapacity,49.2,True,1513.0,52622.0,0.029,False,769090.0,0.146,route_maps_kashmir/FDR-090.html
SRSR10101860-40,R0271,Hazratbal to LD,MERGED_INTO_TRUNK,FDR-123,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6412,0.2912,1.25,0.4662,True,MP,35,0,0,0,0,False,,0,55948,193,34,0.1245,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,86.0,0.0,Red_NoCapacity,56.0,True,864.0,29421.0,0.029,False,429995.0,0.138,route_maps_kashmir/FDR-123.html
BGSR02102140-25,R0272,Parimpora to Panthachowk,MERGED_INTO_TRUNK,FDR-225,LPV / Tempo,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5757,0.274,1.25,0.4248,False,MP,35,0,0,0,0,False,,0,133241,327,73,0.2159,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,56.0,0.0,Red_NoCapacity,76.2,True,560.0,75975.0,0.007,True,1110399.0,0.129,route_maps_kashmir/FDR-225.html
SRPW10086005-17,R0273,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
SRBG10020621-01,R0274,Qamarwari to Parimpora,RETAINED_AS_FEEDER,FDR-300,,14.577,Urban,1073.9,116.6,City_Core,29,14.5,19,9.5,0.409,0.1438,0.75,0.2764,True,MP,35,5,0,5,0,False,,5927,71580,294,31,0.1629,OSRM,False,Year_Round,False,False,False,False,54.9,799.7,1441.0,55.0,0.038,Amber_Under,81.3,True,554.0,51977.0,0.011,False,759670.0,0.116,route_maps_kashmir/FDR-300.html
BGBG02022104-16,R0275,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
SRPW10086005-18,R0276,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
BGBG02022104-17,R0277,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
SRBG10026021-04,R0278,LD to Parimpora,MERGED_INTO_TRUNK,FDR-213,Private Minibus,7.761,Urban,537.5,62.1,City_Core,15,7.5,7,3.5,0.7614,0.2099,1.25,0.4856,True,MP,35,0,0,0,0,False,,0,60135,292,23,0.1836,OSRM,False,Year_Round,False,False,False,False,54.9,425.7,0.0,42.0,0.0,Red_NoCapacity,54.0,True,416.0,27674.0,0.015,False,404459.0,0.098,route_maps_kashmir/FDR-213.html
SRSR10105860-10,R0279,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7852,0.3878,1.25,0.5865,True,HP,20,0,0,0,0,False,,0,85889,212,69,0.131,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,201.0,0.0,Red_NoCapacity,58.8,True,2007.0,67498.0,0.03,False,986510.0,0.192,route_maps_kashmir/FDR-070.html
SRPW10086005-19,R0280,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
SRSR10105818-05,R0281,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
SRSR10105818-06,R0282,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
SRAN10015813-04,R0283,Soura to Railway Station,MERGED_INTO_TRUNK,FDR-179,Private Minibus,18.799,Peri_Urban,1610.0,94.0,City_Core,37,18.5,8,4.0,0.573,0.3462,1.25,0.4596,False,MP,35,0,0,0,0,False,,0,117138,300,91,0.1583,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1031.3,0.0,73.0,0.0,Red_NoCapacity,70.0,True,732.0,67032.0,0.011,True,979696.0,0.124,route_maps_kashmir/FDR-179.html
BGBG02022104-18,R0284,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
SRBG10020621-02,R0285,Qamarwari to Parimpora,MERGED_INTO_TRUNK,FDR-300,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.39,0.2227,1.25,0.3064,False,MP,35,0,0,0,0,False,,0,95364,302,51,0.1855,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,51.0,0.0,Red_NoCapacity,73.1,True,505.0,71471.0,0.007,True,1044579.0,0.1,route_maps_kashmir/FDR-300.html
SRBG10020621-03,R0286,Qamarwari to Parimpora,MERGED_INTO_TRUNK,FDR-300,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.39,0.2227,1.25,0.3064,False,MP,35,0,0,0,0,False,,0,95364,302,51,0.1855,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,51.0,0.0,Red_NoCapacity,73.1,True,505.0,71471.0,0.007,True,1044579.0,0.1,route_maps_kashmir/FDR-300.html
SRSR10105860-11,R0287,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9634,0.5369,1.25,0.7502,True,HP,20,0,0,0,0,False,,0,103616,317,85,0.149,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,142.0,0.0,Red_NoCapacity,59.7,True,1424.0,68964.0,0.021,False,1007942.0,0.155,route_maps_kashmir/FDR-070.html
SRSR10101860-41,R0288,Hazratbal to LD,MERGED_INTO_TRUNK,FDR-123,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6412,0.2912,1.25,0.4662,True,MP,35,0,0,0,0,False,,0,55948,193,34,0.1245,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,86.0,0.0,Red_NoCapacity,56.0,True,864.0,29421.0,0.029,False,429995.0,0.138,route_maps_kashmir/FDR-123.html
SRBG10020621-04,R0289,Qamarwari to Parimpora,RETAINED_AS_FEEDER,FDR-298,,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.39,0.2227,0.75,0.3064,False,MP,35,4,0,0,4,False,,7687,95364,302,51,0.1855,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,766.0,51.0,0.066,Amber_Under,73.1,True,505.0,71471.0,0.007,True,1044579.0,0.1,route_maps_kashmir/FDR-298.html
SRPW10086005-20,R0290,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
SRBG10020621-05,R0291,Qamarwari to Parimpora,MERGED_INTO_TRUNK,FDR-300,Private Minibus,20.044,Peri_Urban,1296.0,100.2,City_Core,40,20.0,17,8.5,0.39,0.2227,1.25,0.3064,False,MP,35,0,0,0,0,False,,0,95364,302,51,0.1855,OSRM,False,Year_Round,False,False,False,False,54.9,1099.6,0.0,51.0,0.0,Red_NoCapacity,73.1,True,505.0,71471.0,0.007,True,1044579.0,0.1,route_maps_kashmir/FDR-300.html
SRSR10105860-12,R0292,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7852,0.3878,1.25,0.5865,True,HP,20,0,0,0,0,False,,0,85889,212,69,0.131,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,201.0,0.0,Red_NoCapacity,58.8,True,2007.0,67498.0,0.03,False,986510.0,0.192,route_maps_kashmir/FDR-070.html
SRSR10105818-07,R0293,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
SRSR10106444,R0294,Ma Road to Safakadal,RETAINED_AS_FEEDER,FDR-202,,11.432,Urban,1094.2,91.5,City_Core,22,11.0,1,0.5,0.7083,0.4762,0.75,0.5923,True,HP,20,6,0,0,6,False,,8936,83691,228,71,0.1517,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1097.5,1259.0,157.0,0.125,Amber_Under,61.2,True,1570.0,71336.0,0.022,False,1042598.0,0.174,route_maps_kashmir/FDR-202.html
SRSR10105860-13,R0295,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9634,0.5369,1.25,0.7502,True,HP,20,0,0,0,0,False,,0,103616,317,85,0.149,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,142.0,0.0,Red_NoCapacity,59.7,True,1424.0,68964.0,0.021,False,1007942.0,0.155,route_maps_kashmir/FDR-070.html
BGSR02102140-26,R0296,Parimpora to Panthachowk,MERGED_INTO_TRUNK,FDR-227,Private Minibus,21.307,Peri_Urban,1713.4,106.5,City_Core,42,21.0,5,2.5,0.5757,0.274,1.25,0.4248,False,MP,35,0,0,0,0,False,,0,133241,327,73,0.2159,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1168.8,0.0,56.0,0.0,Red_NoCapacity,76.2,True,560.0,75975.0,0.007,True,1110399.0,0.129,route_maps_kashmir/FDR-227.html
BGSR02102260,R0297,Rangpora to LD,RETAINED_AS_FEEDER,FDR-103,,10.925,Urban,1187.9,87.4,City_Core,21,10.5,11,5.5,0.9037,0.4334,0.75,0.6686,True,HP,20,6,0,6,0,False,,11158,97167,212,74,0.105,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,1048.8,2307.0,283.0,0.123,Amber_Under,59.2,True,2833.0,68172.0,0.042,False,996360.0,0.218,route_maps_kashmir/FDR-103.html
SRSR10105860-14,R0298,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7852,0.3878,1.25,0.5865,True,HP,20,0,0,0,0,False,,0,85889,212,69,0.131,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,201.0,0.0,Red_NoCapacity,58.8,True,2007.0,67498.0,0.03,False,986510.0,0.192,route_maps_kashmir/FDR-070.html
SRPW10086005-21,R0299,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
BGBG02022104-19,R0300,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-323,LPV / Tempo,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-323.html
BGBG02022104-20,R0301,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-323,LPV / Tempo,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-323.html
SRSR10101358-02,R0302,Chanapora to Soura,MERGED_INTO_TRUNK,FDR-087,Private Minibus,14.108,Urban,849.7,105.9,City_Core,28,14.0,6,3.0,0.9705,0.4935,1.25,0.732,False,HP,20,0,0,0,0,False,,0,133070,313,101,0.118,OSRM,False,Year_Round,False,False,False,False,96.0,1354.4,0.0,234.0,0.0,Red_NoCapacity,68.4,True,2338.0,88034.0,0.027,True,1286650.0,0.134,route_maps_kashmir/FDR-087.html
SRSR10105860-15,R0303,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9634,0.5369,1.25,0.7502,True,HP,20,0,0,0,0,False,,0,103616,317,85,0.149,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,142.0,0.0,Red_NoCapacity,59.7,True,1424.0,68964.0,0.021,False,1007942.0,0.155,route_maps_kashmir/FDR-070.html
SRSR10105860-16,R0304,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,7.325,Urban,606.8,58.6,City_Core,14,7.0,13,6.5,1.0,0.5257,1.25,0.7628,True,HP,20,0,0,0,0,False,,0,71571,212,65,0.1479,OSRM,False,Year_Round,False,False,False,False,96.0,703.2,0.0,148.0,0.0,Red_NoCapacity,44.8,False,1481.0,45708.0,0.032,False,668040.0,0.16,route_maps_kashmir/FDR-070.html
SRSR10105860-17,R0305,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7852,0.3878,1.25,0.5865,True,HP,20,0,0,0,0,False,,0,85889,212,69,0.131,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,201.0,0.0,Red_NoCapacity,58.8,True,2007.0,67498.0,0.03,False,986510.0,0.192,route_maps_kashmir/FDR-070.html
SRSR10105862-01,R0306,Soura to Lalchowk,RETAINED_AS_FEEDER,FDR-062,,9.494,Urban,1127.9,76.0,City_Core,18,9.0,11,5.5,0.9266,0.5811,0.75,0.7538,False,HP,20,5,0,5,0,False,,6925,86195,303,80,0.154,OSRM+JhelumBridge,False,Year_Round,False,True,True,False,96.0,911.4,2211.0,120.0,0.054,Amber_Under,53.5,True,1199.0,59243.0,0.02,True,865853.0,0.09,route_maps_kashmir/FDR-062.html
SRSR10101860-42,R0307,Hazratbal to LD,MERGED_INTO_TRUNK,FDR-123,Private Minibus,8.251,Urban,1283.5,66.0,City_Core,16,8.0,10,5.0,0.6412,0.2912,1.25,0.4662,True,MP,35,0,0,0,0,False,,0,55948,193,34,0.1245,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,452.6,0.0,86.0,0.0,Red_NoCapacity,56.0,True,864.0,29421.0,0.029,False,429995.0,0.138,route_maps_kashmir/FDR-123.html
SRSR10105862-02,R0308,Soura to Lalchowk,MERGED_INTO_TRUNK,FDR-062,Private Minibus,9.494,Urban,1127.9,76.0,City_Core,18,9.0,11,5.5,0.9266,0.5811,1.25,0.7538,False,HP,20,0,0,0,0,False,,0,86195,303,80,0.154,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,911.4,0.0,120.0,0.0,Red_NoCapacity,53.5,True,1199.0,59243.0,0.02,True,865853.0,0.09,route_maps_kashmir/FDR-062.html
SRSR10105860-18,R0309,Soura to LD,MERGED_INTO_TRUNK,FDR-070,Private Minibus,10.817,Urban,798.2,86.5,City_Core,21,10.5,11,5.5,0.7852,0.3878,1.25,0.5865,True,HP,20,0,0,0,0,False,,0,85889,212,69,0.131,OSRM,False,Year_Round,False,False,False,False,96.0,1038.4,0.0,201.0,0.0,Red_NoCapacity,58.8,True,2007.0,67498.0,0.03,False,986510.0,0.192,route_maps_kashmir/FDR-070.html
BGBG02022104-21,R0310,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-323,LPV / Tempo,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-323.html
BGBG02022104-22,R0311,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-323,LPV / Tempo,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-323.html
SRGB10055804-04,R0312,Soura to Ganderbal,MERGED_INTO_TRUNK,FDR-188,Private Minibus,9.86,Urban,959.3,78.9,City_Core,19,9.5,6,3.0,0.2305,0.1234,1.25,0.177,False,LP,35,0,0,0,0,False,,0,34248,78,20,0.028,OSRM,False,Year_Round,False,False,False,False,54.9,540.9,0.0,582.0,0.0,Red_NoCapacity,62.4,True,5816.0,35158.0,0.165,True,513847.0,0.139,route_maps_kashmir/FDR-188.html
SRGB10055804-05,R0313,Soura to Ganderbal,MERGED_INTO_TRUNK,FDR-188,Private Minibus,9.86,Urban,959.3,78.9,City_Core,19,9.5,6,3.0,0.2305,0.1234,1.25,0.177,False,LP,35,0,0,0,0,False,,0,34248,78,20,0.028,OSRM,False,Year_Round,False,False,False,False,54.9,540.9,0.0,582.0,0.0,Red_NoCapacity,62.4,True,5816.0,35158.0,0.165,True,513847.0,0.139,route_maps_kashmir/FDR-188.html
SRSR10105818-08,R0314,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
BGBG02022104-23,R0315,Parimpora to Budgam,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,96.0,0.0,Red_NoCapacity,79.6,True,962.0,80810.0,0.012,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
SRSR10106360-03,R0316,Malbagh to LD,MERGED_INTO_TRUNK,FDR-105,LPV / Tempo,9.178,Urban,1169.0,73.4,City_Core,18,9.0,8,4.0,0.9916,0.332,1.25,0.6618,True,HP,20,0,0,0,0,False,,0,88125,201,49,0.0976,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,881.1,0.0,292.0,0.0,Red_NoCapacity,52.2,True,2915.0,57271.0,0.051,False,837034.0,0.208,route_maps_kashmir/FDR-105.html
SRBG10026421,R0317,Ma Road to Parimpora,RETAINED_AS_FEEDER,FDR-254,,18.669,Peri_Urban,1649.3,93.3,City_Core,37,18.5,12,6.0,0.583,0.241,0.75,0.412,False,MP,35,4,0,4,0,False,,9313,117830,308,60,0.166,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1024.1,1441.0,68.0,0.047,Amber_Under,69.6,True,684.0,66568.0,0.01,True,972922.0,0.121,route_maps_kashmir/FDR-254.html
SRSR10105218-02,R0318,TRC to Hazratbal,RETAINED_AS_FEEDER,FDR-134,,8.127,Urban,579.9,65.0,City_Core,16,8.0,4,2.0,0.7081,0.3458,0.75,0.527,False,MP,35,3,0,3,0,False,,5985,59483,242,34,0.1061,OSRM,False,Year_Round,False,False,False,False,54.9,445.8,1551.0,86.0,0.055,Amber_Under,55.5,True,859.0,28979.0,0.03,True,423533.0,0.078,route_maps_kashmir/FDR-134.html
SRSR10105218-03,R0319,TRC to Hazratbal,MERGED_INTO_TRUNK,FDR-134,Private Minibus,8.127,Urban,579.9,65.0,City_Core,16,8.0,4,2.0,0.7081,0.3458,1.25,0.527,False,MP,35,0,0,0,0,False,,0,59483,242,34,0.1061,OSRM,False,Year_Round,False,False,False,False,54.9,445.8,0.0,86.0,0.0,Red_NoCapacity,55.5,True,859.0,28979.0,0.03,True,423533.0,0.078,route_maps_kashmir/FDR-134.html
SRPW10086005-22,R0320,LD to Pampore,MERGED_INTO_TRUNK,FDR-260,Private Minibus,15.854,Peri_Urban,1392.5,79.3,City_Core,31,15.5,6,3.0,0.5295,0.2311,1.25,0.3803,True,MP,35,0,0,0,0,False,,0,93243,271,50,0.1896,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,869.7,0.0,54.0,0.0,Red_NoCapacity,62.6,True,538.0,56531.0,0.01,False,826220.0,0.163,route_maps_kashmir/FDR-260.html
SRSR10105818-09,R0321,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,Private Minibus,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
SRSR10105818-10,R0322,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,LPV / Tempo,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
SRSR10105818-11,R0323,Soura to Hazratbal,MERGED_INTO_TRUNK,TRK-040,LPV / Tempo,8.337,Urban,1248.4,66.7,City_Core,16,8.0,6,3.0,0.6876,0.3562,1.25,0.5219,False,MP,35,0,0,0,0,False,,0,59647,134,41,0.0454,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,457.3,0.0,364.0,0.0,Red_NoCapacity,56.4,True,3636.0,29727.0,0.122,True,434477.0,0.141,route_maps_kashmir/TRK-040.html
